YEAR  MO  DA  HR      LAT       LON   CO2 20000
2012   8  16   0  45.0368  -92.7675  0.1282E-08
2012   8  16   0  45.0868  -92.7675  0.1028E-08
2012   8  16   0  45.1368  -92.7675  0.1058E-08
2012   8  16   0  45.1868  -92.7675  0.9299E-09
2012   8  16   0  45.2368  -92.7675  0.1522E-08
2012   8  16   0  45.2868  -92.7675  0.9131E-09
2012   8  16   0  45.3368  -92.7675  0.6490E-09
2012   8  16   0  45.3868  -92.7675  0.3698E-09
2012   8  16   0  45.4368  -92.7675  0.6789E-09
2012   8  16   0  45.4868  -92.7675  0.6969E-09
2012   8  16   0  45.5368  -92.7675  0.9425E-09
2012   8  16   0  45.5868  -92.7675  0.9637E-09
2012   8  16   0  45.6368  -92.7675  0.5208E-09
2012   8  16   0  45.6868  -92.7675  0.4537E-09
2012   8  16   0  45.7368  -92.7675  0.2052E-09
2012   8  16   0  45.7868  -92.7675  0.4276E-10
2012   8  16   0  45.8368  -92.7675  0.3098E-09
2012   8  16   0  45.9868  -92.7675  0.1490E-09
2012   8  16   0  46.2368  -92.7675  0.1349E-09
2012   8  16   0  46.2868  -92.7675  0.4499E-10
2012   8  16   0  42.7868  -92.7175  0.5049E-10
2012   8  16   0  42.8868  -92.7175  0.1462E-09
2012   8  16   0  42.9368  -92.7175  0.8106E-10
2012   8  16   0  43.1368  -92.7175  0.1138E-09
2012   8  16   0  43.1868  -92.7175  0.5465E-10
2012   8  16   0  43.2368  -92.7175  0.1391E-09
2012   8  16   0  43.2868  -92.7175  0.9334E-10
2012   8  16   0  43.3368  -92.7175  0.7933E-10
2012   8  16   0  43.3868  -92.7175  0.2633E-09
2012   8  16   0  43.4368  -92.7175  0.4609E-09
2012   8  16   0  43.4868  -92.7175  0.4360E-09
2012   8  16   0  43.5368  -92.7175  0.2524E-09
2012   8  16   0  43.5868  -92.7175  0.2994E-09
2012   8  16   0  43.6368  -92.7175  0.3394E-09
2012   8  16   0  43.6868  -92.7175  0.4342E-09
2012   8  16   0  43.7368  -92.7175  0.4153E-09
2012   8  16   0  43.7868  -92.7175  0.2571E-09
2012   8  16   0  43.8368  -92.7175  0.2199E-09
2012   8  16   0  43.8868  -92.7175  0.5232E-09
2012   8  16   0  43.9368  -92.7175  0.5743E-09
2012   8  16   0  43.9868  -92.7175  0.3484E-09
2012   8  16   0  44.0368  -92.7175  0.6145E-09
2012   8  16   0  44.0868  -92.7175  0.5946E-09
2012   8  16   0  44.1368  -92.7175  0.4509E-09
2012   8  16   0  44.1868  -92.7175  0.1096E-08
2012   8  16   0  44.2368  -92.7175  0.6118E-09
2012   8  16   0  44.2868  -92.7175  0.7043E-09
2012   8  16   0  44.3368  -92.7175  0.3071E-09
2012   8  16   0  44.3868  -92.7175  0.2323E-09
2012   8  16   0  44.4368  -92.7175  0.5130E-09
2012   8  16   0  44.4868  -92.7175  0.7596E-09
2012   8  16   0  44.5368  -92.7175  0.5218E-09
2012   8  16   0  44.5868  -92.7175  0.3924E-09
2012   8  16   0  44.6368  -92.7175  0.5573E-09
2012   8  16   0  44.6868  -92.7175  0.9271E-09
2012   8  16   0  44.7368  -92.7175  0.5845E-09
2012   8  16   0  44.7868  -92.7175  0.9573E-09
2012   8  16   0  44.8368  -92.7175  0.6457E-09
2012   8  16   0  44.8868  -92.7175  0.5623E-09
2012   8  16   0  44.9368  -92.7175  0.6154E-09
2012   8  16   0  44.9868  -92.7175  0.4841E-09
2012   8  16   0  45.0368  -92.7175  0.8122E-09
2012   8  16   0  45.0868  -92.7175  0.1177E-08
2012   8  16   0  45.1368  -92.7175  0.1361E-08
2012   8  16   0  45.1868  -92.7175  0.1335E-08
2012   8  16   0  45.2368  -92.7175  0.7397E-09
2012   8  16   0  45.2868  -92.7175  0.7903E-09
2012   8  16   0  45.3368  -92.7175  0.5494E-09
2012   8  16   0  45.3868  -92.7175  0.8951E-09
2012   8  16   0  45.4368  -92.7175  0.7260E-09
2012   8  16   0  45.4868  -92.7175  0.5978E-09
2012   8  16   0  45.5368  -92.7175  0.3042E-09
2012   8  16   0  45.5868  -92.7175  0.2596E-09
2012   8  16   0  45.6368  -92.7175  0.8963E-09
2012   8  16   0  45.6868  -92.7175  0.3887E-09
2012   8  16   0  45.7368  -92.7175  0.5315E-09
2012   8  16   0  45.7868  -92.7175  0.3630E-09
2012   8  16   0  45.8368  -92.7175  0.4280E-10
2012   8  16   0  46.0368  -92.7175  0.1491E-09
2012   8  16   0  46.0868  -92.7175  0.4973E-10
2012   8  16   0  46.2868  -92.7175  0.4501E-10
2012   8  16   0  42.7868  -92.6675  0.1010E-09
2012   8  16   0  42.8868  -92.6675  0.1070E-09
2012   8  16   0  42.9368  -92.6675  0.8107E-10
2012   8  16   0  43.1368  -92.6675  0.1105E-09
2012   8  16   0  43.1868  -92.6675  0.1093E-09
2012   8  16   0  43.2368  -92.6675  0.6955E-10
2012   8  16   0  43.2868  -92.6675  0.7673E-10
2012   8  16   0  43.4368  -92.6675  0.4212E-09
2012   8  16   0  43.4868  -92.6675  0.4604E-09
2012   8  16   0  43.5368  -92.6675  0.2896E-09
2012   8  16   0  43.5868  -92.6675  0.3181E-09
2012   8  16   0  43.6368  -92.6675  0.1925E-09
2012   8  16   0  43.6868  -92.6675  0.1590E-09
2012   8  16   0  43.7368  -92.6675  0.4966E-09
2012   8  16   0  43.7868  -92.6675  0.4475E-09
2012   8  16   0  43.8368  -92.6675  0.3314E-09
2012   8  16   0  43.8868  -92.6675  0.3487E-09
2012   8  16   0  43.9368  -92.6675  0.3210E-09
2012   8  16   0  43.9868  -92.6675  0.7966E-09
2012   8  16   0  44.0368  -92.6675  0.4384E-09
2012   8  16   0  44.0868  -92.6675  0.5007E-09
2012   8  16   0  44.1368  -92.6675  0.6939E-10
2012   8  16   0  44.1868  -92.6675  0.8026E-09
2012   8  16   0  44.2368  -92.6675  0.7247E-09
2012   8  16   0  44.2868  -92.6675  0.9218E-09
2012   8  16   0  44.3368  -92.6675  0.7336E-09
2012   8  16   0  44.3868  -92.6675  0.4518E-09
2012   8  16   0  44.4368  -92.6675  0.4537E-09
2012   8  16   0  44.4868  -92.6675  0.5275E-09
2012   8  16   0  44.5368  -92.6675  0.3879E-09
2012   8  16   0  44.5868  -92.6675  0.4647E-09
2012   8  16   0  44.6368  -92.6675  0.5125E-09
2012   8  16   0  44.6868  -92.6675  0.4731E-09
2012   8  16   0  44.7368  -92.6675  0.5559E-09
2012   8  16   0  44.7868  -92.6675  0.4994E-09
2012   8  16   0  44.8368  -92.6675  0.6872E-09
2012   8  16   0  44.8868  -92.6675  0.8363E-09
2012   8  16   0  44.9368  -92.6675  0.7358E-09
2012   8  16   0  44.9868  -92.6675  0.9609E-09
2012   8  16   0  45.0368  -92.6675  0.5293E-09
2012   8  16   0  45.0868  -92.6675  0.5800E-09
2012   8  16   0  45.1368  -92.6675  0.1183E-08
2012   8  16   0  45.1868  -92.6675  0.9076E-09
2012   8  16   0  45.2368  -92.6675  0.7729E-09
2012   8  16   0  45.2868  -92.6675  0.8801E-09
2012   8  16   0  45.3368  -92.6675  0.7693E-09
2012   8  16   0  45.3868  -92.6675  0.6677E-09
2012   8  16   0  45.4368  -92.6675  0.2226E-09
2012   8  16   0  45.4868  -92.6675  0.4416E-09
2012   8  16   0  45.5368  -92.6675  0.4421E-09
2012   8  16   0  45.5868  -92.6675  0.6168E-09
2012   8  16   0  45.6368  -92.6675  0.3036E-09
2012   8  16   0  45.6868  -92.6675  0.4862E-09
2012   8  16   0  45.7368  -92.6675  0.2980E-09
2012   8  16   0  45.7868  -92.6675  0.3948E-09
2012   8  16   0  45.8368  -92.6675  0.3351E-09
2012   8  16   0  45.8868  -92.6675  0.1192E-09
2012   8  16   0  46.0868  -92.6675  0.9951E-10
2012   8  16   0  46.1368  -92.6675  0.4978E-10
2012   8  16   0  42.7868  -92.6175  0.5049E-10
2012   8  16   0  42.8868  -92.6175  0.1123E-09
2012   8  16   0  42.9368  -92.6175  0.8109E-10
2012   8  16   0  43.1368  -92.6175  0.1138E-09
2012   8  16   0  43.1868  -92.6175  0.1093E-09
2012   8  16   0  43.2368  -92.6175  0.7899E-10
2012   8  16   0  43.2868  -92.6175  0.1234E-09
2012   8  16   0  43.4368  -92.6175  0.1572E-09
2012   8  16   0  43.4868  -92.6175  0.4646E-09
2012   8  16   0  43.5368  -92.6175  0.1563E-09
2012   8  16   0  43.5868  -92.6175  0.3349E-09
2012   8  16   0  43.6368  -92.6175  0.6183E-09
2012   8  16   0  43.6868  -92.6175  0.4736E-09
2012   8  16   0  43.7368  -92.6175  0.2877E-09
2012   8  16   0  43.7868  -92.6175  0.4209E-09
2012   8  16   0  43.8368  -92.6175  0.1920E-09
2012   8  16   0  43.8868  -92.6175  0.4470E-09
2012   8  16   0  43.9368  -92.6175  0.2890E-09
2012   8  16   0  43.9868  -92.6175  0.4058E-09
2012   8  16   0  44.0368  -92.6175  0.5212E-09
2012   8  16   0  44.0868  -92.6175  0.5524E-09
2012   8  16   0  44.1368  -92.6175  0.3013E-09
2012   8  16   0  44.1868  -92.6175  0.5901E-09
2012   8  16   0  44.2368  -92.6175  0.7810E-09
2012   8  16   0  44.2868  -92.6175  0.6913E-09
2012   8  16   0  44.3368  -92.6175  0.7790E-09
2012   8  16   0  44.3868  -92.6175  0.3933E-09
2012   8  16   0  44.4368  -92.6175  0.6070E-09
2012   8  16   0  44.4868  -92.6175  0.6631E-09
2012   8  16   0  44.5368  -92.6175  0.6051E-09
2012   8  16   0  44.5868  -92.6175  0.2688E-09
2012   8  16   0  44.6368  -92.6175  0.5133E-09
2012   8  16   0  44.6868  -92.6175  0.3987E-09
2012   8  16   0  44.7368  -92.6175  0.4823E-09
2012   8  16   0  44.7868  -92.6175  0.3721E-09
2012   8  16   0  44.8368  -92.6175  0.7175E-09
2012   8  16   0  44.8868  -92.6175  0.4101E-09
2012   8  16   0  44.9368  -92.6175  0.3660E-09
2012   8  16   0  44.9868  -92.6175  0.7685E-09
2012   8  16   0  45.0368  -92.6175  0.1002E-08
2012   8  16   0  45.0868  -92.6175  0.1105E-08
2012   8  16   0  45.1368  -92.6175  0.8579E-09
2012   8  16   0  45.1868  -92.6175  0.8422E-09
2012   8  16   0  45.2368  -92.6175  0.6149E-09
2012   8  16   0  45.2868  -92.6175  0.9387E-09
2012   8  16   0  45.3368  -92.6175  0.4239E-09
2012   8  16   0  45.3868  -92.6175  0.4527E-09
2012   8  16   0  45.4368  -92.6175  0.5741E-09
2012   8  16   0  45.4868  -92.6175  0.2452E-09
2012   8  16   0  45.5368  -92.6175  0.1492E-09
2012   8  16   0  45.5868  -92.6175  0.2901E-09
2012   8  16   0  45.6368  -92.6175  0.3625E-09
2012   8  16   0  45.6868  -92.6175  0.2029E-09
2012   8  16   0  45.7368  -92.6175  0.4383E-09
2012   8  16   0  45.7868  -92.6175  0.4310E-09
2012   8  16   0  45.8368  -92.6175  0.3287E-09
2012   8  16   0  45.8868  -92.6175  0.4311E-10
2012   8  16   0  46.1368  -92.6175  0.9960E-10
2012   8  16   0  46.1868  -92.6175  0.4982E-10
2012   8  16   0  42.7868  -92.5675  0.1010E-09
2012   8  16   0  42.8868  -92.5675  0.1070E-09
2012   8  16   0  42.9368  -92.5675  0.8110E-10
2012   8  16   0  43.1368  -92.5675  0.1105E-09
2012   8  16   0  43.1868  -92.5675  0.5466E-10
2012   8  16   0  43.2368  -92.5675  0.7900E-10
2012   8  16   0  43.2868  -92.5675  0.1535E-09
2012   8  16   0  43.4368  -92.5675  0.1013E-09
2012   8  16   0  43.4868  -92.5675  0.4904E-09
2012   8  16   0  43.5368  -92.5675  0.2973E-09
2012   8  16   0  43.5868  -92.5675  0.1032E-09
2012   8  16   0  43.6368  -92.5675  0.2854E-09
2012   8  16   0  43.6868  -92.5675  0.1711E-09
2012   8  16   0  43.7368  -92.5675  0.4332E-09
2012   8  16   0  43.7868  -92.5675  0.6754E-09
2012   8  16   0  43.8368  -92.5675  0.5458E-09
2012   8  16   0  43.8868  -92.5675  0.7227E-09
2012   8  16   0  43.9368  -92.5675  0.3298E-09
2012   8  16   0  43.9868  -92.5675  0.2407E-09
2012   8  16   0  44.0368  -92.5675  0.5415E-09
2012   8  16   0  44.0868  -92.5675  0.5245E-09
2012   8  16   0  44.1368  -92.5675  0.4202E-09
2012   8  16   0  44.1868  -92.5675  0.3434E-09
2012   8  16   0  44.2368  -92.5675  0.7312E-09
2012   8  16   0  44.2868  -92.5675  0.5041E-09
2012   8  16   0  44.3368  -92.5675  0.7277E-09
2012   8  16   0  44.3868  -92.5675  0.1750E-09
2012   8  16   0  44.4368  -92.5675  0.3163E-09
2012   8  16   0  44.4868  -92.5675  0.8244E-09
2012   8  16   0  44.5368  -92.5675  0.7404E-09
2012   8  16   0  44.5868  -92.5675  0.7733E-09
2012   8  16   0  44.6368  -92.5675  0.4782E-09
2012   8  16   0  44.6868  -92.5675  0.5493E-09
2012   8  16   0  44.7368  -92.5675  0.5393E-09
2012   8  16   0  44.7868  -92.5675  0.4230E-09
2012   8  16   0  44.8368  -92.5675  0.5978E-09
2012   8  16   0  44.8868  -92.5675  0.3380E-09
2012   8  16   0  44.9368  -92.5675  0.5245E-09
2012   8  16   0  44.9868  -92.5675  0.5081E-09
2012   8  16   0  45.0368  -92.5675  0.8463E-09
2012   8  16   0  45.0868  -92.5675  0.4165E-09
2012   8  16   0  45.1368  -92.5675  0.6343E-09
2012   8  16   0  45.1868  -92.5675  0.1093E-08
2012   8  16   0  45.2368  -92.5675  0.4976E-09
2012   8  16   0  45.2868  -92.5675  0.5765E-09
2012   8  16   0  45.3368  -92.5675  0.1309E-08
2012   8  16   0  45.3868  -92.5675  0.6844E-09
2012   8  16   0  45.4368  -92.5675  0.7133E-09
2012   8  16   0  45.4868  -92.5675  0.1466E-09
2012   8  16   0  45.5368  -92.5675  0.2280E-09
2012   8  16   0  45.5868  -92.5675  0.3964E-09
2012   8  16   0  45.6368  -92.5675  0.2247E-09
2012   8  16   0  45.6868  -92.5675  0.1359E-09
2012   8  16   0  45.7368  -92.5675  0.7041E-10
2012   8  16   0  45.7868  -92.5675  0.4365E-10
2012   8  16   0  45.8368  -92.5675  0.2379E-09
2012   8  16   0  45.8868  -92.5675  0.3001E-09
2012   8  16   0  45.9368  -92.5675  0.4402E-09
2012   8  16   0  45.9868  -92.5675  0.1935E-09
2012   8  16   0  46.1868  -92.5675  0.9969E-10
2012   8  16   0  46.2368  -92.5675  0.4987E-10
2012   8  16   0  42.7868  -92.5175  0.1010E-09
2012   8  16   0  42.8868  -92.5175  0.1462E-09
2012   8  16   0  42.9368  -92.5175  0.4056E-10
2012   8  16   0  42.9868  -92.5175  0.4056E-10
2012   8  16   0  43.1368  -92.5175  0.1138E-09
2012   8  16   0  43.1868  -92.5175  0.1093E-09
2012   8  16   0  43.2368  -92.5175  0.7900E-10
2012   8  16   0  43.2868  -92.5175  0.1068E-09
2012   8  16   0  43.4368  -92.5175  0.6430E-10
2012   8  16   0  43.4868  -92.5175  0.1937E-09
2012   8  16   0  43.5368  -92.5175  0.2895E-09
2012   8  16   0  43.5868  -92.5175  0.3044E-09
2012   8  16   0  43.6368  -92.5175  0.3267E-09
2012   8  16   0  43.6868  -92.5175  0.1964E-09
2012   8  16   0  43.7368  -92.5175  0.1015E-09
2012   8  16   0  43.7868  -92.5175  0.3558E-09
2012   8  16   0  43.8368  -92.5175  0.3535E-09
2012   8  16   0  43.8868  -92.5175  0.5111E-09
2012   8  16   0  43.9368  -92.5175  0.4859E-09
2012   8  16   0  43.9868  -92.5175  0.2361E-09
2012   8  16   0  44.0368  -92.5175  0.2596E-09
2012   8  16   0  44.0868  -92.5175  0.3949E-09
2012   8  16   0  44.1368  -92.5175  0.4204E-09
2012   8  16   0  44.1868  -92.5175  0.1901E-09
2012   8  16   0  44.2368  -92.5175  0.7791E-09
2012   8  16   0  44.2868  -92.5175  0.3166E-09
2012   8  16   0  44.3368  -92.5175  0.4300E-09
2012   8  16   0  44.3868  -92.5175  0.6874E-09
2012   8  16   0  44.4368  -92.5175  0.2206E-09
2012   8  16   0  44.4868  -92.5175  0.3464E-09
2012   8  16   0  44.5368  -92.5175  0.5602E-09
2012   8  16   0  44.5868  -92.5175  0.5581E-09
2012   8  16   0  44.6368  -92.5175  0.6230E-09
2012   8  16   0  44.6868  -92.5175  0.5627E-09
2012   8  16   0  44.7368  -92.5175  0.7300E-09
2012   8  16   0  44.7868  -92.5175  0.7509E-09
2012   8  16   0  44.8368  -92.5175  0.7616E-09
2012   8  16   0  44.8868  -92.5175  0.3878E-09
2012   8  16   0  44.9368  -92.5175  0.2833E-09
2012   8  16   0  44.9868  -92.5175  0.4049E-09
2012   8  16   0  45.0368  -92.5175  0.3973E-09
2012   8  16   0  45.0868  -92.5175  0.6041E-09
2012   8  16   0  45.1368  -92.5175  0.6376E-09
2012   8  16   0  45.1868  -92.5175  0.7793E-09
2012   8  16   0  45.2368  -92.5175  0.1134E-08
2012   8  16   0  45.2868  -92.5175  0.2034E-09
2012   8  16   0  45.3368  -92.5175  0.5687E-09
2012   8  16   0  45.3868  -92.5175  0.3045E-09
2012   8  16   0  45.4368  -92.5175  0.3109E-09
2012   8  16   0  45.4868  -92.5175  0.4851E-09
2012   8  16   0  45.5368  -92.5175  0.6211E-10
2012   8  16   0  45.5868  -92.5175  0.5112E-10
2012   8  16   0  45.6368  -92.5175  0.2333E-09
2012   8  16   0  45.6868  -92.5175  0.2076E-09
2012   8  16   0  45.7368  -92.5175  0.1360E-09
2012   8  16   0  45.7868  -92.5175  0.3522E-10
2012   8  16   0  45.9868  -92.5175  0.2035E-09
2012   8  16   0  46.0368  -92.5175  0.1297E-09
2012   8  16   0  46.0868  -92.5175  0.4327E-10
2012   8  16   0  46.2368  -92.5175  0.9979E-10
2012   8  16   0  46.2868  -92.5175  0.4992E-10
2012   8  16   0  42.7868  -92.4675  0.5048E-10
2012   8  16   0  42.8868  -92.4675  0.1070E-09
2012   8  16   0  42.9868  -92.4675  0.4056E-10
2012   8  16   0  43.1368  -92.4675  0.3902E-10
2012   8  16   0  43.1868  -92.4675  0.1093E-09
2012   8  16   0  43.2368  -92.4675  0.7900E-10
2012   8  16   0  43.2868  -92.4675  0.1234E-09
2012   8  16   0  43.3368  -92.4675  0.6017E-10
2012   8  16   0  43.4368  -92.4675  0.3215E-10
2012   8  16   0  43.4868  -92.4675  0.2879E-09
2012   8  16   0  43.5368  -92.4675  0.2552E-09
2012   8  16   0  43.5868  -92.4675  0.3524E-10
2012   8  16   0  43.6368  -92.4675  0.4317E-09
2012   8  16   0  43.6868  -92.4675  0.4740E-09
2012   8  16   0  43.7368  -92.4675  0.2747E-09
2012   8  16   0  43.7868  -92.4675  0.2814E-09
2012   8  16   0  43.8368  -92.4675  0.4497E-09
2012   8  16   0  43.8868  -92.4675  0.5586E-09
2012   8  16   0  43.9368  -92.4675  0.3761E-09
2012   8  16   0  43.9868  -92.4675  0.2325E-09
2012   8  16   0  44.0368  -92.4675  0.5069E-09
2012   8  16   0  44.0868  -92.4675  0.2762E-09
2012   8  16   0  44.1368  -92.4675  0.3442E-09
2012   8  16   0  44.1868  -92.4675  0.3087E-09
2012   8  16   0  44.2368  -92.4675  0.4930E-09
2012   8  16   0  44.2868  -92.4675  0.6755E-09
2012   8  16   0  44.3368  -92.4675  0.2274E-09
2012   8  16   0  44.3868  -92.4675  0.5092E-09
2012   8  16   0  44.4368  -92.4675  0.2812E-09
2012   8  16   0  44.4868  -92.4675  0.4252E-09
2012   8  16   0  44.5368  -92.4675  0.6359E-09
2012   8  16   0  44.5868  -92.4675  0.3086E-09
2012   8  16   0  44.6368  -92.4675  0.6905E-09
2012   8  16   0  44.6868  -92.4675  0.5431E-09
2012   8  16   0  44.7368  -92.4675  0.3065E-09
2012   8  16   0  44.7868  -92.4675  0.3396E-09
2012   8  16   0  44.8368  -92.4675  0.3628E-09
2012   8  16   0  44.8868  -92.4675  0.7361E-09
2012   8  16   0  44.9368  -92.4675  0.5750E-09
2012   8  16   0  44.9868  -92.4675  0.4855E-09
2012   8  16   0  45.0368  -92.4675  0.6314E-09
2012   8  16   0  45.0868  -92.4675  0.3572E-09
2012   8  16   0  45.1368  -92.4675  0.3271E-09
2012   8  16   0  45.1868  -92.4675  0.3887E-09
2012   8  16   0  45.2368  -92.4675  0.4670E-09
2012   8  16   0  45.2868  -92.4675  0.9334E-09
2012   8  16   0  45.3368  -92.4675  0.6926E-09
2012   8  16   0  45.3868  -92.4675  0.4905E-09
2012   8  16   0  45.4368  -92.4675  0.6243E-09
2012   8  16   0  45.4868  -92.4675  0.3393E-09
2012   8  16   0  45.5368  -92.4675  0.3106E-09
2012   8  16   0  45.5868  -92.4675  0.5042E-10
2012   8  16   0  45.6368  -92.4675  0.1023E-09
2012   8  16   0  45.6868  -92.4675  0.2816E-09
2012   8  16   0  45.7368  -92.4675  0.8890E-10
2012   8  16   0  45.7868  -92.4675  0.9073E-10
2012   8  16   0  46.0868  -92.4675  0.8657E-10
2012   8  16   0  46.1368  -92.4675  0.8662E-10
2012   8  16   0  46.2868  -92.4675  0.9989E-10
2012   8  16   0  46.3368  -92.4675  0.4997E-10
2012   8  16   0  42.7868  -92.4175  0.1010E-09
2012   8  16   0  42.8868  -92.4175  0.6775E-10
2012   8  16   0  42.9868  -92.4175  0.8113E-10
2012   8  16   0  43.1368  -92.4175  0.7803E-10
2012   8  16   0  43.1868  -92.4175  0.1093E-09
2012   8  16   0  43.2368  -92.4175  0.3950E-10
2012   8  16   0  43.3368  -92.4175  0.1536E-09
2012   8  16   0  43.3868  -92.4175  0.3011E-10
2012   8  16   0  43.4368  -92.4175  0.6431E-10
2012   8  16   0  43.4868  -92.4175  0.2678E-09
2012   8  16   0  43.5368  -92.4175  0.1809E-09
2012   8  16   0  43.5868  -92.4175  0.1146E-09
2012   8  16   0  43.6368  -92.4175  0.1981E-09
2012   8  16   0  43.6868  -92.4175  0.2544E-09
2012   8  16   0  43.7368  -92.4175  0.2844E-09
2012   8  16   0  43.7868  -92.4175  0.4743E-09
2012   8  16   0  43.8368  -92.4175  0.4678E-09
2012   8  16   0  43.8868  -92.4175  0.8120E-09
2012   8  16   0  43.9368  -92.4175  0.8410E-09
2012   8  16   0  43.9868  -92.4175  0.3360E-09
2012   8  16   0  44.0368  -92.4175  0.2290E-09
2012   8  16   0  44.0868  -92.4175  0.4306E-09
2012   8  16   0  44.1368  -92.4175  0.1981E-09
2012   8  16   0  44.1868  -92.4175  0.5759E-09
2012   8  16   0  44.2368  -92.4175  0.4077E-09
2012   8  16   0  44.2868  -92.4175  0.6151E-09
2012   8  16   0  44.3368  -92.4175  0.1010E-09
2012   8  16   0  44.3868  -92.4175  0.4993E-09
2012   8  16   0  44.4368  -92.4175  0.2536E-09
2012   8  16   0  44.4868  -92.4175  0.2211E-09
2012   8  16   0  44.5368  -92.4175  0.5195E-09
2012   8  16   0  44.5868  -92.4175  0.6619E-09
2012   8  16   0  44.6368  -92.4175  0.4248E-09
2012   8  16   0  44.6868  -92.4175  0.5952E-09
2012   8  16   0  44.7368  -92.4175  0.5217E-09
2012   8  16   0  44.7868  -92.4175  0.5772E-09
2012   8  16   0  44.8368  -92.4175  0.1022E-09
2012   8  16   0  44.8868  -92.4175  0.5613E-09
2012   8  16   0  44.9368  -92.4175  0.8686E-10
2012   8  16   0  44.9868  -92.4175  0.3161E-09
2012   8  16   0  45.0368  -92.4175  0.4667E-09
2012   8  16   0  45.0868  -92.4175  0.5812E-09
2012   8  16   0  45.1368  -92.4175  0.7199E-09
2012   8  16   0  45.1868  -92.4175  0.4026E-09
2012   8  16   0  45.2368  -92.4175  0.5611E-09
2012   8  16   0  45.2868  -92.4175  0.4199E-09
2012   8  16   0  45.3368  -92.4175  0.3743E-09
2012   8  16   0  45.3868  -92.4175  0.5363E-09
2012   8  16   0  45.4868  -92.4175  0.5366E-09
2012   8  16   0  45.5368  -92.4175  0.3765E-09
2012   8  16   0  45.5868  -92.4175  0.4114E-09
2012   8  16   0  45.6368  -92.4175  0.2456E-09
2012   8  16   0  45.6868  -92.4175  0.5119E-10
2012   8  16   0  45.7368  -92.4175  0.3661E-09
2012   8  16   0  45.7868  -92.4175  0.9077E-10
2012   8  16   0  46.1368  -92.4175  0.4333E-10
2012   8  16   0  46.1868  -92.4175  0.1301E-09
2012   8  16   0  46.3368  -92.4175  0.4999E-10
2012   8  16   0  46.3868  -92.4175  0.5000E-10
2012   8  16   0  42.7868  -92.3675  0.5048E-10
2012   8  16   0  42.8868  -92.3675  0.6776E-10
2012   8  16   0  42.9868  -92.3675  0.8115E-10
2012   8  16   0  43.1368  -92.3675  0.3902E-10
2012   8  16   0  43.1868  -92.3675  0.5466E-10
2012   8  16   0  43.3368  -92.3675  0.9337E-10
2012   8  16   0  43.3868  -92.3675  0.9035E-10
2012   8  16   0  43.4368  -92.3675  0.6431E-10
2012   8  16   0  43.4868  -92.3675  0.2139E-09
2012   8  16   0  43.5368  -92.3675  0.2994E-09
2012   8  16   0  43.5868  -92.3675  0.1974E-09
2012   8  16   0  43.6368  -92.3675  0.1222E-09
2012   8  16   0  43.6868  -92.3675  0.2706E-09
2012   8  16   0  43.7368  -92.3675  0.2548E-09
2012   8  16   0  43.7868  -92.3675  0.1377E-09
2012   8  16   0  43.8368  -92.3675  0.2890E-09
2012   8  16   0  43.8868  -92.3675  0.4285E-09
2012   8  16   0  43.9368  -92.3675  0.4137E-09
2012   8  16   0  43.9868  -92.3675  0.5709E-09
2012   8  16   0  44.0368  -92.3675  0.3777E-09
2012   8  16   0  44.0868  -92.3675  0.3344E-09
2012   8  16   0  44.1368  -92.3675  0.7784E-10
2012   8  16   0  44.1868  -92.3675  0.3177E-09
2012   8  16   0  44.2368  -92.3675  0.5739E-09
2012   8  16   0  44.2868  -92.3675  0.5323E-09
2012   8  16   0  44.3368  -92.3675  0.7716E-10
2012   8  16   0  44.3868  -92.3675  0.9777E-10
2012   8  16   0  44.4368  -92.3675  0.4743E-09
2012   8  16   0  44.4868  -92.3675  0.1571E-09
2012   8  16   0  44.5368  -92.3675  0.3744E-09
2012   8  16   0  44.5868  -92.3675  0.3507E-09
2012   8  16   0  44.6368  -92.3675  0.5136E-09
2012   8  16   0  44.6868  -92.3675  0.7886E-09
2012   8  16   0  44.7368  -92.3675  0.7285E-09
2012   8  16   0  44.7868  -92.3675  0.4264E-09
2012   8  16   0  44.8368  -92.3675  0.2207E-09
2012   8  16   0  44.8868  -92.3675  0.5455E-09
2012   8  16   0  44.9368  -92.3675  0.2867E-09
2012   8  16   0  44.9868  -92.3675  0.1593E-09
2012   8  16   0  45.0368  -92.3675  0.1928E-09
2012   8  16   0  45.0868  -92.3675  0.2248E-09
2012   8  16   0  45.1368  -92.3675  0.2132E-09
2012   8  16   0  45.1868  -92.3675  0.5203E-09
2012   8  16   0  45.2368  -92.3675  0.4948E-09
2012   8  16   0  45.2868  -92.3675  0.5865E-09
2012   8  16   0  45.3368  -92.3675  0.5376E-09
2012   8  16   0  45.3868  -92.3675  0.7185E-09
2012   8  16   0  45.4368  -92.3675  0.2543E-09
2012   8  16   0  45.4868  -92.3675  0.2277E-09
2012   8  16   0  45.5368  -92.3675  0.5107E-09
2012   8  16   0  45.5868  -92.3675  0.2223E-09
2012   8  16   0  45.6368  -92.3675  0.1708E-09
2012   8  16   0  45.6868  -92.3675  0.2443E-09
2012   8  16   0  45.7368  -92.3675  0.6542E-10
2012   8  16   0  45.7868  -92.3675  0.3891E-09
2012   8  16   0  45.8368  -92.3675  0.2389E-09
2012   8  16   0  46.2368  -92.3675  0.1302E-09
2012   8  16   0  42.7868  -92.3175  0.1010E-09
2012   8  16   0  42.9368  -92.3175  0.6777E-10
